customer_id,postal_code,n1,n2,n3,n4,n4_1,n4_2,n4_3,target
6947294948984042206,4013,-1.1222039790211953,-0.16249700836913653,2.1595306714368503,Country,0,1,0,0
5962872079141487353,5563,-0.043974014609345455,1.5728421599093987,-0.49388610162449703,Intermediate Area,0,0,1,0
5010212512089097060,9206,-0.3896713908077005,-0.10215437041435949,0.29001357406090733,City,1,0,0,1
7153936303707832063,3731,0.9973738341325744,0.9375801649318899,0.5629762901229308,City,1,0,0,0
5408330302995536743,0139,0.35657745456339346,-1.5570876090665344,1.1228542521583358,Country,0,1,0,0
7873636529417271002,0905,1.4186432842744625,-0.3141476880720894,0.2149145896309397,Country,0,1,0,0
3015989485092089348,6689,-0.3622697755104506,0.8066234698942149,0.21203322649568135,City,1,0,0,1
3011154178411484958,5670,1.5393694778383304,0.6262047826097306,0.1641669956313999,Intermediate Area,0,0,1,0
4496919921473650666,2668,0.4553433643955081,0.4560752852742078,0.04038737916795615,Intermediate Area,0,0,1,0
7516924119708446633,9081,-1.2560035579938593,0.5136466472025316,1.925511877318538,City,1,0,0,1
145275250938884292,6309,-1.282761722802649,1.5886924143216121,0.5461578961754249,Country,0,1,0,0
5045710146633203380,1564,0.34563147083064344,0.6646983669578047,-0.8926945693605163,Intermediate Area,0,0,1,0
6852250578380232401,3391,1.4016456988090855,-1.252497771823681,1.1011028953106625,Intermediate Area,0,0,1,0
8132817290272881532,0590,1.4127527391958061,-0.3696973309004281,-0.158230968048774,City,1,0,0,0
2827897158655020224,9002,0.11686604104787322,-0.14483300857655312,1.0374401792424908,Country,0,1,0,0
5733733973940430351,5391,-1.2441749118805587,1.2380888263354979,0.5235488320990953,City,1,0,0,0
8727251869460843661,8344,-1.9652362331142987,-2.5891964726055225,0.7883386646770782,Intermediate Area,0,0,1,1
6941900880227449905,4180,0.021637484478199503,-0.8565819493167411,0.31894929867972976,City,1,0,0,0
6629160230956855083,4312,0.3879345284900001,0.931568024190671,0.4330829585423901,City,1,0,0,0
6969786402857488261,1096,1.1130644751899306,-0.34969904475537034,-0.34423037557472486,Country,0,1,0,0
5249820802662595162,8256,-0.8877370075398073,0.16973550182551858,-1.4303285215336672,City,1,0,0,0
435191034500253416,3241,-0.03848505589726954,0.9407329807340614,1.0676429474317055,Intermediate Area,0,0,1,0
1870440947151921072,3195,0.2117687682581426,0.29277360417662257,-0.7609177111167015,Intermediate Area,0,0,1,1
521684747514052634,2263,0.6990612649586866,0.484738413706913,-0.6066745670876024,Country,0,1,0,0
5929126139682019426,9351,-0.1465819088298069,0.23432441509554366,0.9746287262321723,Country,0,1,0,0
1860317115030295089,8290,1.435513911802707,0.30966997140018976,1.1080549575461467,Country,0,1,0,1
3523442101469628055,7623,1.0956496965233722,0.5590958241043837,1.3559831426317042,City,1,0,0,0
6284488302063901767,1169,-1.8349225695437759,-1.1020294052527426,-0.8031658505794246,City,1,0,0,1
1397229612384957818,3346,-1.1733220742899035,0.8814577845990837,-0.9059402869976492,Intermediate Area,0,0,1,0
7655156029956113122,6771,0.7425084965465509,0.6233422008104598,0.8804418526437588,Country,0,1,0,1
1504096483787721077,4841,-0.21074772247880028,1.7667925759052352,-0.7434536991801108,Country,0,1,0,0
4575224936917073578,8966,0.5210867746333931,0.11183384059776096,-0.26333571798155603,City,1,0,0,0
2966931665311113527,7435,-0.3312230165918898,-1.7667023181874588,0.8242597068761606,Country,0,1,0,0
4656515507257825660,3944,0.4490997963352803,1.1362783775511194,-0.5140895801039577,Country,0,1,0,0
5152896295706857807,9887,0.6332052437201083,-0.6550568892547877,0.05279718756228081,Country,0,1,0,0
2771484394201053665,8942,-0.6227414332671435,-0.24080666498659448,-1.0134544752875738,Country,0,1,0,0
5672052297682466548,4889,-0.728223720999114,-0.5288093720054969,-0.44190857055130917,City,1,0,0,0
3218911316403065571,4269,-0.588478474652462,0.30539345203924884,0.8964014957923573,City,1,0,0,1
4071373079068780884,1826,-0.33387163763943295,-0.10392849873335824,0.9531031096745779,City,1,0,0,1
1593982257510502758,9867,1.8855841214033067,-0.5584910967444902,0.3042084028486391,City,1,0,0,1
2008849859101246895,8764,-0.2962423924518671,0.6212536410223067,0.009031738176591586,City,1,0,0,1
5393641457846093323,1963,0.9368421585539556,0.19854653975001077,-0.7893629624509785,Country,0,1,0,0
8112590489404053599,1365,0.96781806695121,-0.626018979054172,-0.3993000391265707,Intermediate Area,0,0,1,0
373257197602735088,4445,-0.021813414659548832,1.721662056743669,-0.6620598387713651,Country,0,1,0,0
5166361414415328891,6424,0.0978785029552362,1.3509569194589939,0.7663511985049382,City,1,0,0,0
6986587924683210040,5344,-0.9368726048410696,-0.6479791588575734,2.389860499296993,City,1,0,0,1
3569199356092807527,7663,1.3316124901482915,-1.4590140910515599,0.700377329451366,City,1,0,0,1
1462268613143971377,1913,-1.1590240883187475,1.018187038721353,-1.5730185334597233,City,1,0,0,0
2456529633843381949,0850,-2.0429425025016545,0.6501594505987095,0.32724229673794036,City,1,0,0,1
7002224727805290954,4314,0.3741210667247246,0.6498701632795677,1.2959366763661562,Country,0,1,0,0
5873146764627723045,1210,-0.18222747041620405,-1.1324416804756274,-0.6497831601053148,City,1,0,0,0
3536995169203887471,6113,0.4144265528717572,0.2191233298155333,-2.037797245661684,Intermediate Area,0,0,1,0
4011056012002319436,2214,-0.599629053294221,0.4508852134947603,-2.06628604583476,City,1,0,0,0
6988068637054969473,9123,-1.7035434404285557,0.5176080396463483,0.08083640866347262,Intermediate Area,0,0,1,0
6293866933428646251,9157,-2.0622172513192547,-0.27404591482220536,1.7114269055362274,City,1,0,0,0
4579658786122797143,1626,-0.24400132524362472,0.3704101273775663,-1.2691783710230091,Country,0,1,0,0
2506534923608389297,9228,-0.14959305264077685,-0.5028483623368412,-2.1899318215925563,Intermediate Area,0,0,1,0
1578192277837749402,1497,1.2071090264080184,-1.218426817685908,-0.7049355372465756,Country,0,1,0,0
5562992131415131809,0807,0.09413533390726116,0.28761676394355834,1.5777640843999488,Country,0,1,0,1
9154690447883773571,3733,-0.687684950711623,2.5950851230576277,0.8286102765858241,Country,0,1,0,1
5440622461659833031,9720,0.06270152420602106,-0.1382314330135383,-1.0094431999115543,City,1,0,0,1
5898384615521196396,4941,-0.658802231036206,0.05643076136040918,0.2543546950209832,City,1,0,0,1
751345624144043249,9846,0.09282293132562684,-0.7859613359931076,-0.1312287119026589,City,1,0,0,0
2839667670639120239,8332,0.6489118777012056,0.6719186801753716,1.4075333319936305,Intermediate Area,0,0,1,0
1433230171042989550,2780,-0.32852070811218265,1.9913623146943191,-1.5261262843272028,City,1,0,0,0
9129510672674047517,8036,-0.29700064221426736,0.12640313220627758,-1.0934152360229148,Intermediate Area,0,0,1,0
97434472488122949,3912,-1.5302691430138025,-0.7729762408755015,-1.195919181369902,Country,0,1,0,0
3759398965430982170,1199,0.43974788186775743,0.5662628391632171,-1.3499565635916928,City,1,0,0,0
8136548707634687684,8639,1.08168095466467,-0.535186999871496,-2.0990730164785596,City,1,0,0,0
5079541320637423587,1863,1.0739311726256124,-0.2612545936902395,1.3106796246221748,City,1,0,0,0
2132233431415751476,8038,-0.3738279948581843,-0.41761423932708047,0.2530584353377997,Country,0,1,0,0
1482840743084117260,1119,-0.3027744565200296,-0.8164476580458032,0.35183338544544634,City,1,0,0,1
6665767149673844004,2780,-0.4331939305169326,0.580929179067861,1.071868433050092,City,1,0,0,0
6182942457177181390,4249,-0.9804641387757888,-0.1811126966746084,1.5687304340942456,Country,0,1,0,0
5131495045966058876,4727,0.24045979130785877,0.9935259801660741,-0.5828325741364273,City,1,0,0,0
925201313403559118,8098,-1.2610255303431273,-0.653069127030895,0.0909430590315017,Intermediate Area,0,0,1,0
3308844681974308746,4577,-0.3742207257201659,-0.23439817512851235,-0.28688337171658707,Intermediate Area,0,0,1,0
8474773961218262050,2348,-0.15764192003719604,-0.07339928818220967,0.8837494157790003,Intermediate Area,0,0,1,1
1471460415396528623,4806,0.30498467581887995,0.4352792783421264,-0.6009005995062239,Intermediate Area,0,0,1,0
5600455756167998466,1922,-0.2512850609851519,1.5477886510459864,-0.38343208038813353,Country,0,1,0,0
739599414373039453,5236,-0.4757526096474664,0.7435823183985328,0.30954546696746393,Country,0,1,0,0
1517999149127023093,8619,0.7832098774627739,-0.31408663144593435,0.06618234544123523,Country,0,1,0,0
7567059513827070740,7245,0.2424230012697654,0.8660401256198221,1.01904031641323,City,1,0,0,0
5846643958730747201,0183,0.6139818283704733,0.5800630211730254,-0.4243787663373113,Intermediate Area,0,0,1,0
390123100710274017,4738,1.355882938109406,-1.08516705914435,-1.27093194241611,Country,0,1,0,0
7518836538240944172,0505,-0.06235926714173713,-1.3272215387442432,1.3678107154407497,Country,0,1,0,1
228277849185642940,1318,-1.884187988289027,-0.9439628007986364,0.179986218703194,Intermediate Area,0,0,1,1
2820710355520878028,6769,-0.6779593566823204,-1.2306974960076196,-0.8010031640264407,Intermediate Area,0,0,1,0
8835803750801323472,4116,1.1406291328519662,-1.1130538320354506,-0.2658422365109821,Country,0,1,0,0
6431804846662988627,7715,0.30057325742915564,1.192155489733198,0.5418090263736701,Country,0,1,0,0
5738870080014848858,7752,0.5784391030619785,-1.6577936589165718,-0.038744172725530296,City,1,0,0,1
325151279902105399,6904,-0.34672705623598316,-0.48778744626520343,-0.5243341218597013,City,1,0,0,0
4535223242391611682,8176,2.512238924031254,0.5259736661466279,0.8133087568512013,Country,0,1,0,0
5541370614081082928,8972,-0.37331044644506733,-0.006227985954646121,-1.041456510145076,Intermediate Area,0,0,1,0
8929886801263050034,3540,-1.038407320102734,0.41791918084991153,0.747258453520414,City,1,0,0,0
783795356449922829,1353,-1.8164493163522735,0.5896278789132584,0.26115916055686467,Intermediate Area,0,0,1,0
239725520349130316,5543,-0.3095117125178321,0.3343965562715599,-1.2531039540705515,City,1,0,0,0
1355228559398927905,6752,0.030328147247813717,-1.0721018288248259,1.105458260795442,Intermediate Area,0,0,1,1
